ID,Label,Last_label,Duration,Iteration,Time_stamp,Time_stamp_seconds
ccr-1-13_WEATHHD.jpg,1,1,ongoing,27,2018-08-03T12:05:03,1533297903.0
ccr-1-13_WEATTHD.jpg,1,1,ongoing,27,2018-08-03T12:05:03,1533297903.0
ccr-1-13_WEATHHD.jpg,1,1,ongoing,28,2018-08-03T12:05:03,1533297903.0
ccr-1-12_CNBCHD.jpg,0,0,NA,28,2018-08-03T12:05:03,1533297903.0
ccr-1-10_FBNBD.jpg,0,0,NA,28,2018-08-03T12:05:03,1533297903.0
ccr-1-10_FBNNN.jpg,1,1,ongoing,28,2018-08-03T12:05:03,1533297903.0
ccr-1-12_CNBCCD.jpg,0,0,NA,28,2018-08-03T12:05:03,1533297903.0
ccr-1-10_FBNHD.jpg,0,0,NA,28,2018-08-03T12:05:03,1533297903.0
ccr-1-13_WEATTHD.jpg,1,1,ongoing,28,2018-08-03T12:05:03,1533297903.0
ccr-1-12_CNDDDD.jpg,1,1,ongoing,28,2018-08-03T12:05:03,1533297903.0
